STOPCODE,stop_name,total_boardings,n_route_dir_qhr_rows
25383,VALENTINES WAY,215.46642,81
25384,VALENTINES WAY,103.66625,79
25385,EASTBROOKEND COUNTRY PARK,5.478159999999999,81
25386,EASTBROOKEND COUNTRY PARK,11.461839999999999,79
25387,THE CHASE,27.13066,81
25388,THE CHASE,16.904739999999997,79
25389,PARK DRIVE,153.21899,81
2539,EMPRESS STATE BUILDING / WEST BROMPTON,231.74147,269
25390,PARK DRIVE,143.74065,79
25391,EASTBROOK SCHOOL,273.46215,81
25392,EASTBROOK SCHOOL,219.26796,79
25393,RAINHAM ROAD NORTH,125.52961,81
25394,RAINHAM ROAD NORTH,193.102,79
25395,HUNTERS HALL ROAD,294.4955,81
25396,HUNTERS HALL ROAD,411.61289,79
25399,HEATHWAY,241.98213,79
25444,GRENFELL GARDENS,166.55738,222
25445,SHORE ROAD,812.68583,280
25446,SHORE ROAD,353.81842,188
25447,VILLAGE WAY,218.41259,232
25448,CAMBRIDGE GARDENS / LADBROKE GROVE,52.25806,184
25449,FOREST ROAD / BELL CORNER,1191.35622,431
25450,MORDEN ROAD,205.93267,77
25453,PORTLAND CRESCENT,240.4777,157
25456,RIDDLESDOWN SCHOOL / RIDDLESDOWN STN,17.89746,73
25457,RIDDLESDOWN SCHOOL / RIDDLESDOWN STN,5.4698899999999995,69
25460,THE RECREATION GROUND,41.37278,143
25468,THE PLOUGH,248.92416,94
25469,THE PLOUGH,342.8468,94
25470,RECTORY GARDENS,32.84575,66
25471,RECTORY GARDENS,33.21713,76
25472,SOUTHBOROUGH LANE / BLACKBROOK LANE,79.79581,165
25478,TOTTENHAM LANE Y M C A,617.3893,193
25480,CHURCH ROAD,322.54325,382
25483,AMITY ROAD,367.47067,168
25484,LONGFIELD AVENUE,202.28742,249
2550,TRINITY STREET / THE ROEBUCK,86.98743,101
2551,TRINITY STREET / THE ROEBUCK,108.73647,101
25511,SWANDON WAY,174.58671,187
25512,PETERGATE,325.7716,266
25513,PETERGATE,523.06885,264
25514,CHATFIELD ROAD,270.77504,266
25515,CHATFIELD ROAD,324.77380999999997,264
25518,HOPE STREET / PLANTATION WHARF PIER,400.97736,266
25519,HOPE STREET / PLANTATION WHARF PIER,196.84228,264
2552,BARTHOLOMEW STREET,227.22140000000002,100
25522,YORK GARDENS,219.82914,178
25523,BATTERSEA HIGH STREET,56.40234,96
25524,BATTERSEA HIGH STREET,938.31083,476
25525,BULLEN STREET,1505.48772,481
25528,THE LATCHMERE,1241.66509,190
25529,HARRIS ACADEMY / BATTERSEA,364.25888,190
2553,BLACKHORSE COURT,119.83258,102
25530,HARRIS ACADEMY / BATTERSEA,669.97894,188
25531,BATTERSEA PARK LIBRARY,711.46054,191
25532,BATTERSEA PARK LIBRARY,394.67838,188
25533,BATTERSEA MEDICAL CENTRE,459.65947,193
25534,MACDUFF ROAD,423.6229,188
25535,BATTERSEA PARK STATION,660.94352,176
25536,BATTERSEA MEDICAL CENTRE,159.74282,189
25537,BATTERSEA PARK STATION,896.93036,248
25538,BATTERSEA DOGS & CATS HOME,171.31754,176
25539,BATTERSEA DOGS & CATS HOME,347.96577,248
2554,OLD KENT ROAD / EAST STREET,2755.04363,697
25542,BATTERSEA POWER STATION,1511.40959,257
25543,BATTERSEA POWER STATION,1253.09767,249
25544,RIVERLIGHT QUAY,521.08346,248
25545,RIVERLIGHT QUAY,281.87086,257
25546,UNITED STATES EMBASSY,254.04108,256
25547,UNITED STATES EMBASSY,384.82021000000003,250
2555,CASTLE WAY,4.5342199999999995,82
25550,ST GEORGE WHARF PIER,61.23517,256
25551,ST GEORGE WHARF PIER,32.96021,251
25552,LAMBETH PALACE,133.23683,90
25553,BOROUGH ROAD,45.58323,94
25554,GREAT SUFFOLK STREET,70.22729,94
25555,GREAT SUFFOLK STREET,105.9261,96
25556,MARSHALSEA ROAD,76.51948,94
25557,MARSHALSEA ROAD,70.72439,96
25559,NINE ELMS STATION,1284.37257,331
25560,LARKHALL PARK,824.66142,325
25561,LARKHALL PARK,909.80811,325
25562,UNION ROAD,859.88526,251
25563,WANDSWORTH ROAD STATION,530.30544,250
25564,THE CHASE,144.30986,254
25566,CLAPHAM JUNCTION STATION,5946.2567500000005,520
25569,CLAPHAM JUNCTION STN  / THE FALCON,4059.59185,815
25570,CLAPHAM JUNCTION STATION,378.74723,90
25571,MANSFIELD ROAD,326.44494,226
25572,MANSFIELD ROAD,27.92501,89
25577,COPT GILDERS,40.73038,121
25578,REYNOLDS CLOSE,341.81576,83
2558,PECKHAM PARK ROAD,1623.90123,370
25582,IMPERIAL WAY,54.95468,172
25583,IMPERIAL WAY,300.76719,168
25585,AIRPORT HOUSE,345.31306,167
25586,BATTLE OF BRITAIN WAR MEMORIAL,4.16684,77
25587,BATTLE OF BRITAIN WAR MEMORIAL,3.2268399999999993,76
25588,SALCOT CRESCENT,553.05588,252
25593,HOUNSLOW HEATH / THE HUSSAR,0.0,85
25595,WHITEFIELD AVENUE,112.08814,68
25596,GRAVEL HILL,123.48522,280
25597,BARRATT AVENUE,124.47079,158
25598,BARRATT AVENUE,155.33819,160
25599,SOUTHAMPTON ROW / THEOBALD'S ROAD,574.3234,276
256,DENMARK HILL / CAMBERWELL GREEN,2664.27946,435
25605,BEXLEYHEATH BUS GARAGE,215.15818,308
25606,LONDON ROAD / TWICKENHAM,795.33336,320
25608,THE PARKWAY,177.21778,191
2561,MCCARTHY ROAD,91.28368,83
25613,ST MARK'S ROAD,425.56348,190
25614,ST MARK'S ROAD,374.82178,188
25615,KINGSBRIDGE ROAD,64.89681999999999,153
25616,KINGSBRIDGE ROAD,269.78407,149
25617,HAROLD HILL COMMUNITY CENTRE,65.78093,153
25618,HAROLD HILL COMMUNITY CENTRE,249.71477000000002,151
25619,CENTRAL PARK LEISURE CENTRE,64.0652,153
25620,CENTRAL PARK LEISURE CENTRE,421.023,150
25625,CAMBORNE AVENUE,28.019889999999997,153
25626,CAMBORNE AVENUE,300.52823,151
25627,FULHAM TOWN HALL,848.73919,313
25629,FRANCIS GROVE,1645.33988,196
25631,WALPOLE ROAD,233.94661,268
25632,WALPOLE ROAD,346.44998,269
25633,LONGLEY ROAD,157.03118,268
25634,LONGLEY ROAD,360.6634,422
25635,NUTWELL STREET,826.56869,666
25636,NUTWELL STREET,362.11722,422
25637,CLAPHAM SOUTH STATION,780.02144,252
25638,CLAPHAM NORTH & HIGH STREET STNS,480.08704,274
2564,CASTLE WAY,20.63712,83
25640,LANSDOWNE WAY,434.39547,182
25641,LANSDOWNE WAY,361.63763,182
25642,ALBERT SQUARE,224.0432,182
25643,ALBERT SQUARE,447.74225,182
25644,DORSET ROAD,288.13235000000003,182
25645,DORSET ROAD,254.28235,182
25646,FENTIMAN ROAD,96.69241,182
25647,FENTIMAN ROAD,193.60578,182
25648,OVAL STATION,540.1621700000001,183
25649,KENNINGTON PARK,76.07311,194
25650,CAMBERWELL NEW ROAD,120.13226999999999,183
25652,LAMBETH NORTH STATION,204.64799,189
25653,LAMBETH NORTH STATION,975.8472,194
25654,KENNINGTON ROAD / IMPERIAL WAR MUSEUM,324.43372,267
25655,MITCHAM ROAD / TOOTING BROADWAY STN,4846.74042,506
25657,AMEN CORNER,240.87592,253
25658,CROWBOROUGH ROAD,314.04142,253
2566,FERNSIDE AVENUE,116.04698,81
25660,EASTBOURNE ROAD,246.84943,251
25661,EASTBOURNE ROAD,478.99308,252
25662,NIMROD ROAD,223.09565,250
25663,NIMROD ROAD,503.73102,252
25664,SOUTHCROFT ROAD / MITCHAM LANE,752.35187,251
25665,SOUTHCROFT ROAD / MITCHAM LANE,676.14991,251
25666,TELFORD AVENUE,1742.05781,525
2567,BRIANT STREET,819.3601,368
25672,EDGEHILL ROAD,67.81319,76
25673,EDGEHILL ROAD,7.50808,77
25674,RUSSELL HILL ROAD,156.02208,74
25678,ACTON GREEN,539.08398,96
25679,QUEENSTOWN ROAD,192.31787,92
25680,BRIXTON WATER LANE,350.71374,257
25681,BRIXTON WATER LANE,527.04944,261
25682,JUBILEE PRIMARY SCHOOL,669.73165,256
25683,JUBILEE PRIMARY SCHOOL,185.52058,261
25684,CRAIGNAIR ROAD,1043.04547,256
25685,CRAIGNAIR ROAD,197.80729,261
25686,UPPER TULSE HILL,281.36679,257
25687,UPPER TULSE HILL,188.24354,338
25689,HIGH TREES,118.92178,338
2569,ST GEORGE'S ROAD / IMPERIAL WAR MUSEUM,272.09515,487
25691,TULSE HILL HOTEL,211.62227,409
25693,LODGE DRIVE,434.55505,173
25694,WHITE CITY ESTATE,176.87629,152
25695,CHELSEA PARK GARDENS,170.10863,92
25696,HATHERLEY CRESCENT / SIDCUP STATION,436.1786,216
25697,HEMMINGS CLOSE,19.36076,77
25698,HEMMINGS CLOSE,16.33944,76
25699,BIRCHWOOD AVENUE,20.53715,77
257,TOWFIELD ROAD,1.15278,81
25700,BIRCHWOOD AVENUE,27.20547,76
25701,MELVILLE ROAD,19.461679999999998,76
25702,MELVILLE ROAD,12.1406,77
25707,BRIAN CLOSE,48.41137,240
25708,BRIAN CLOSE,21.09421,246
25710,OKEHAMPTON CRESCENT / BRAMPTON ROAD,141.48398,84
25711,KING HAROLDS WAY / BRAMPTON ROAD,51.15863,82
25712,WESTBOURNE ROAD,23.99382,84
25713,WESTBOURNE ROAD,30.260559999999998,82
25714,LECKWITH AVENUE,37.84004,84
25715,LECKWITH AVENUE,64.56483,82
25716,LENHAM ROAD,67.95071,84
25717,LENHAM ROAD,83.59501,82
25718,BEDONWELL ROAD / DRYHILL ROAD,146.50297,82
25719,SHINGLEWELL ROAD,38.83146,70
25729,BRIGSTOCK ROAD / LONDON ROAD,640.22298,170
2573,RODNEY PLACE,1189.6969,711
25730,BRIGSTOCK ROAD / LONDON ROAD,86.05229,176
25731,WHITEHORSE MANOR-BRIGSTOCK SITE,164.31398,169
25733,NUTFIELD ROAD,339.20003,169
25734,WHITEHORSE MANOR BRIGSTOCK SITE,304.64857,176
25735,BENSHAM LANE,426.47051,176
25736,THORNTON HEATH LIBRARY,535.11025,245
25737,BROOK ROAD,283.78124,245
25738,BROOK ROAD,1088.61322,251
25739,THORNTON HEATH STATION,2055.6431900000002,325
2574,RODNEY PLACE,1380.63902,708
25740,THORNTON HEATH STATION,1006.35639,330
25741,THORNTON HEATH CLOCK TOWER,623.28531,236
25742,NURSERY ROAD,233.20826,78
25745,WESTHORNE AVENUE / ST BARNABAS CHURCH,205.1518,155
25746,WELL HALL ROAD / KIDBROOKE LANE,270.21478,240
25747,WELL HALL ROAD / WELL HALL ROUNDABOUT,323.8559,238
25748,WELL HALL ROAD / KIDBROOKE LANE,215.16825,237
25749,ELTHAM STATION  / SHERARD ROAD,554.73651,240
25751,ELTHAM STATION  / LASSA ROAD,61.262029999999996,460
25754,CENTRAL PARADE,227.06524,231
25755,ST EDWARD'S CHURCH,12.16709,134
25756,NEW ADDINGTON BAPTIST CHURCH,6.278669999999999,135
25757,NEW ADDINGTON BAPTIST CHURCH,35.65551,140
25758,CALLEY DOWN CRESCENT,8.506829999999999,140
25759,CALLEY DOWN CRESCENT,154.31592,139
25760,KING HENRY'S DRIVE / HOMESTEAD WAY,83.85907,158
25761,KING HENRY'S DRIVE / HOMESTEAD WAY,10.401469999999998,159
25762,AVERY HILL / RIEFIELD ROAD,20.24573,75
25763,RIEFIELD ROAD / CROWN WOODS SCHOOL,8.636039999999998,75
25764,RIEFIELD ROAD / CROWN WOODS SCHOOL,9.26009,68
25765,ELTHAM CEMETERY,1.8325699999999994,75
25766,ELTHAM CEMETERY,7.92932,67
25773,CUMBERLAND AVENUE,70.02049,75
25775,HOOK LANE / WESTWOOD LANE,90.43728,80
25776,YORKLAND AVENUE,43.74702,68
25777,WESTWOOD LANE / HOOK LANE,101.64016,85
25778,FARADAY ROAD,32.90858,80
25779,FARADAY ROAD,27.63367,85
25780,CENTRAL AVENUE / WICKHAM STREET,86.66468,80
25781,CENTRAL AVENUE / WICKHAM STREET,76.8728,85
25782,WICKHAM STREET / EDISON ROAD,50.85828,85
25783,PEREGRINE COURT,83.02139,80
25784,CHAUCER ROAD,72.15886,79
25785,CHAUCER ROAD,74.41575,85
25786,THE GLENMORE ARMS,76.997,79
25787,COMBESIDE,70.93431,85
25788,THORNHILL AVENUE,147.73246,85
25789,THORNHILL AVENUE,164.3258,80
25794,STANBOROUGH ROAD,70.51462000000001,79
25795,STANBOROUGH ROAD,8.93085,79
25798,FARNELL ROAD,35.96786,79
25799,FARNELL ROAD,70.02674,79
25800,HEATH ROAD,130.50858,155
25801,HEATH ROAD,97.90566,154
25802,EATON ROAD,43.62051,154
25803,EATON ROAD,78.83318,155
25804,REAPERS WAY,103.32416,154
25805,REAPERS WAY,86.37701,79
25806,WHITTON DENE,62.26386,78
25807,WHITTON DENE,87.21349,79
25808,KNELLER GARDENS,12.747919999999999,78
25809,KNELLER ROAD,12.997549999999999,117
2581,ABBEY STREET,476.26191,249
25810,KNELLER ROAD,12.69512,128
25812,WHITTON STATION,295.77753,155
25813,PAULINE CRESCENT,23.02019,158
25814,PAULINE CRESCENT,41.08249,155
25815,RYECROFT AVENUE,48.402,159
25816,RYECROFT AVENUE,91.38477,155
25819,"GUY, EARL OF WARWICK",297.48837,346
25820,MORDEN COURT,175.16018,253
25821,MORDEN COURT,287.81716,256
25823,THE ADMIRAL NELSON / WHITTON,140.00552,300
25824,WHITTON HIGH STREET,325.51552,155
25825,WHITTON HIGH STREET,369.1752,158
25827,GOLDWELL ROAD,73.16217,78
25828,GOLDWELL ROAD,35.74337,79
25829,SILVERLEIGH ROAD,89.37038,79
25830,RECREATION WAY,163.57691,78
25831,YORKSHIRE ROAD,234.04981,78
25832,YORKSHIRE ROAD,117.88194,80
25833,POLLARDS HILL LIBRARY,845.18523,233
25834,POLLARDS HILL LIBRARY,327.1999,306
25835,IVY GARDENS,259.24016,305
25836,NORTHBOROUGH ROAD,482.454,306
25838,STANFORD WAY,527.50117,326
25839,ROSEMEAD AVENUE,366.17779,406
2584,ABBEY STREET,230.99555,244
25841,SOUTHBOURNE CRESCENT,32.993159999999996,156
25842,SOUTHBOURNE CRESCENT,34.766169999999995,158
25848,SIDCUP STATION  / STATION ROAD,1277.23479,536
2585,SOUTHWARK STATION,421.55498,200
25851,SEWARDSTONE GARDENS,1.28466,143
25852,SEWARDSTONE GARDENS,49.2356,75
25853,REGENT'S PARK ROAD,105.37153,80
25856,STREATHAM HILL STN  / STREATHAM HILL,1553.41559,538
25857,BECMEAD AVENUE,2135.49049,589
25859,STREATHAM STATION,1057.95608,253
2586,SOUTHWARK STATION,953.01329,203
25860,STREATHAM STATION,2114.14849,449
25861,STREATHAM STATION,797.68248,226
25865,ST HELEN'S ROAD,630.43965,174
25866,CANTERBURY ROAD,1025.58194,522
25868,CROYDON FLYOVER,508.42438,248
2587,POCOCK STREET,235.38827,203
25870,ABERDEEN ROAD,374.42003,715
25871,SWAN & SUGAR LOAF,106.90724,144
25875,BRIGHTON ROAD / PURLEY DOWNS ROAD,201.18246,368
25876,PURLEY HIGH STREET,0.0,108
2588,POCOCK STREET,166.70705,200
2589,ST GEORGE'S CIRCUS,250.2918,201
25893,WATERLOO BRIDGE / SOUTH BANK,2143.82642,970
25895,WATERLOO STATION / WATERLOO ROAD,868.71376,342
25896,WATERLOO STATION   / WATERLOO ROAD,3497.02218,385
25898,HEATH ROAD / TWICKENHAM,1272.97345,505
2590,ST GEORGE'S CIRCUS,251.83261,203
25904,EGERTON ROAD,1257.58537,611
25906,GREENWICH CHURCH STREET,237.2645,208
25907,CREEK ROAD / NORMAN ROAD,218.34931,208
25908,CREEK ROAD / NORMAN ROAD,633.97813,209
25909,CREEKSIDE,117.61937,208
25910,CREEKSIDE,128.34618,209
25912,MACMILLAN STUDENTS VILLAGE,319.39023000000003,208
25913,DEPTFORD HIGH STREET,506.97011000000003,304
25915,DEPTFORD HIGH STREET,917.54351,303
25916,ABINGER GROVE,598.53702,304
25917,ABINGER GROVE,877.09405,304
25918,DEPTFORD FIRE STATION,716.62273,303
25920,BESTWOOD STREET,333.96783,207
25921,BESTWOOD STREET,170.85514,110
25922,LOWER ROAD / PLOUGH WAY,1.6226599999999998,15
25923,ROTHERHITHE POLICE STATION,111.92927,420
25924,SURREY QUAYS ROAD,35.838359999999994,275
25926,SOUTHWARK PARK,240.39796,457
25927,SOUTHWARK PARK,222.91638,374
25928,DRUMMOND ROAD,735.55664,385
25929,DRUMMOND ROAD,645.91809,375
2593,WATERLOO STATION   / WATERLOO ROAD,1105.4233,464
25932,JAMAICA ROAD / ABBEY STREET,523.20887,383
25936,TOWER BRIDGE ROAD,118.18105,206
25938,LAVINGTON STREET,189.25837,117
25939,LAVINGTON STREET,92.67896999999999,116
25940,BLACKFRIARS ROAD,144.28925,117
25941,BLACKFRIARS ROAD,61.442589999999996,111
25945,BRIXTON STATION,14137.45918,726
25946,WEST CROYDON STATION,133.45929999999998,166
25953,PARK ROAD,22.637529999999998,95
25954,PARK ROAD,44.84684,95
25955,ROYAL TRINITY HOSPICE,31.80322,98
25956,BALHAM NEW ROAD,407.12884,328
25959,SYDENHAM AVENUE,137.77068,78
2596,ST GEORGE'S CIRCUS,735.69597,555
25960,CRYSTAL PALACE PK RD / CHARLEVILLE CIR,125.74079,78
25963,LEIGHAM COURT ROAD,916.93144,670
25964,BARNET COPTHALL LEISURE CENTRE,140.21648,77
25965,BARNET COPTHALL LEISURE CENTRE,147.83019,77
25966,SALCOMBE GARDENS,185.52953,77
25967,SALCOMBE GARDENS,180.53498,77
25968,RUSHDEN GARDENS,66.65784,77
25969,RUSHDEN GARDENS,32.43891,78
2597,ST GEORGE'S CIRCUS,425.83779,555
25970,BITTACY HILL,47.31152,77
25971,BITTACY HILL,47.8224,78
25974,SANDYCOMBE ROAD,0.8234699999999997,253
25975,MILL HILL EAST STATION,956.93761,229
25976,CROOKED BILLET / WALTHAMSTOW AVENUE,267.97261,83
25978,HENLYS ROUNDABOUT,79.66116,143
25979,HENLYS ROUNDABOUT,123.90826,152
25980,GIRLING WAY,221.2073,235
25981,GRANTLEY ROAD,228.74115,145
25982,GRANTLEY ROAD,101.0966,151
25983,THE PARKWAY,862.84388,147
25984,THE PARKWAY,235.9768,152
25985,GIRLING WAY,294.5245,232
25988,CLAPHAM COMMON STATION,1239.97781,178
25990,CLAPHAM COMMON STATION,4059.03192,624
25991,CLAPHAM COMMON STATION,1893.24101,356
25994,LOWER ROAD / SURREY QUAYS STATION,1175.16581,382
25998,SIDCUP STATION,1439.35223,310
260,TOOTING BROADWAY  / STH THAMES COLLEGE,2896.29174,424
26006,TUNNEL AVENUE,739.1772100000001,181
26007,GREENWICH STATION,113.15034,252
26009,ASHBURNHAM GROVE,56.633649999999996,252
26010,ASHBURNHAM GROVE,99.13338,250
26011,GREENWICH SOUTH STREET / BLACKHEATH ROAD,155.64658,252
26012,GREENWICH SOUTH STREET / BLACKHEATH ROAD,107.64040999999999,250
26013,SPARTA STREET,122.00610999999999,195
26014,SPARTA STREET,368.60741,198
26015,MORDEN HILL,59.50958,195
26016,MORDEN HILL,121.60369,197
26018,BLACKHEATH RISE,47.611329999999995,197
26020,CATFORD & CATFORD BRIDGE STATIONS,1581.74686,341
26021,CATFORD & CATFORD BRIDGE STATIONS,298.08213,245
26022,CATFORD & CATFORD BRIDGE STATIONS,711.69351,333
26025,BLYTHE VALE,295.00831,181
26026,BLYTHE VALE,564.24986,176
26027,HURSTBOURNE ROAD,171.5237,181
26028,HURSTBOURNE ROAD,335.21907,176
26030,FOREST HILL FIRE STATION,434.18192,161
26032,FOREST HILL STATION  / LONDON ROAD,487.63732,177
26034,UPLAND ROAD,224.60946,259
26035,UPLAND ROAD,258.40711,255
26036,DULWICH / THE PLOUGH,736.23451,261
26037,CRYSTAL PALACE ROAD,170.02855,260
26038,CRYSTAL PALACE ROAD,78.84783,258
26039,HEBER ROAD,442.87783,260
26040,HEBER ROAD,190.74931,257
26041,MELBOURNE GROVE,696.44319,331
26042,MELBOURNE GROVE,243.70086,257
26043,NORTH CROSS ROAD,680.88725,331
26045,GOOSE GREEN,572.51744,329
26046,GOOSE GREEN,1073.31338,498
26047,EAST DULWICH STATION,1361.46531,492
26049,CHAMPION HILL,197.40496,335
26050,CHAMPION HILL,418.23531,344
26051,CHAMPION GROVE,217.30236,344
26052,CHAMPION GROVE,73.74586,336
26053,DENMARK HILL STATION,1420.73517,339
26054,DENMARK HILL STATION,659.51891,345
26055,KING'S COLLEGE HOSPITAL,1149.94623,248
26056,KING'S COLLEGE HOSPITAL,1250.43093,339
26057,KING'S COLLEGE HOSPITAL,2015.61187,590
26058,COLDHARBOUR LANE,1047.0003,587
26059,DENMARK HILL / CAMBERWELL GREEN,4163.82425,524
26060,CAMBERWELL GREEN,1163.14379,338
26062,LARCOM STREET,1326.45837,579
26063,LARCOM STREET,446.51072,354
26064,LARCOM STREET,609.87961,563
26065,HEYGATE STREET,705.50425,580
26066,HORNIMAN MUSEUM,449.81178,413
26068,SACRED HEART SCHOOL,555.26157,274
26070,RYE HILL PARK,88.9262,181
26071,MACLEAN ROAD,87.08784999999999,331
26072,MACLEAN ROAD,91.04554999999999,335
26073,DALRYMPLE ROAD,133.28835,249
26074,DALRYMPLE ROAD,123.49377,252
26075,BRAXFIELD ROAD,371.31828,171
26076,BRAXFIELD ROAD,234.26275,252
26077,ST ANDREW'S CHURCH / WICKHAM ROAD,136.09355,171
26078,ST ANDREW'S CHURCH / WICKHAM ROAD,60.12289,172
26079,BROCKLEY STATION,651.86282,256
2608,EAST STREET,685.73993,262
26080,BROCKLEY STATION,540.1844,172
26089,EAST DULWICH ROAD / GOOSE GREEN,180.02187,170
2609,EAST STREET,1229.55978,355
26090,EAST DULWICH ROAD / GOOSE GREEN,179.84162,172
26091,OAKHURST GROVE,104.7039,172
26092,SOLOMON'S PASSAGE,178.80719,176
26093,SOLOMON'S PASSAGE,104.43166,181
26094,RYE HILL PARK,463.29306,175
26095,MERTTINS ROAD,232.26677,251
26096,ST NORBERT ROAD,253.47769,176
26097,ST NORBERT ROAD,208.3429,177
26098,TURNHAM ROAD,220.7052,177
26099,TURNHAM ROAD,206.0827,176
26112,NEATHOUSE PLACE,3037.91316,284
26113,SOUTHEND LANE / BROMLEY ROAD,221.27455,156
26114,DUNFIELD ROAD,385.63367999999997,156
26115,DUNFIELD ROAD,109.32406,155
26116,FARMSTEAD ROAD,82.48566,80
26117,FARMSTEAD ROAD,61.96432,79
26118,KING ALFRED AVENUE,86.0655,79
26119,KING ALFRED AVENUE,92.63389000000001,79
2612,CAMBERWELL ROAD / ALBANY ROAD,947.66585,924
26120,WORSLEY BRIDGE ROAD,68.24609,80
26121,WORSLEY BRIDGE ROAD,78.52947,79
26124,MIDFIELD WAY / SEVENOAKS WAY,68.0029,135
26125,CROXLEY GREEN,58.39909,140
26126,CROXLEY GREEN,198.81453,202
26127,MIDFIELD WAY / CHIPPERFIELD ROAD,26.95148,213
26128,MIDFIELD WAY / CHIPPERFIELD ROAD,39.66392,135
26129,BREAKSPEARS DRIVE,18.53569,142
2613,BOWYER PLACE,1336.2447300000001,915
26130,BREAKSPEARS DRIVE,36.358959999999996,136
26131,BEDDINGTON ROAD,38.49079,140
26132,BEDDINGTON ROAD,96.84133,206
26133,CHORLEYWOOD CRESCENT,55.93479,209
26134,CHORLEYWOOD CRESCENT,99.07416,208
26136,KINGS CHURCH,154.07453,138
26137,RAVENSCOURT ROAD,47.20684,139
26138,RAVENSCOURT ROAD,106.48718,139
26139,LONGBURY DRIVE,52.73314,138
2614,WYNDHAM ROAD,1851.56334,915
26140,LONGBURY DRIVE,86.78973,141
26141,ST MARY CRAY STATION,585.93655,367
26142,ST MARY CRAY STATION,406.48516,282
26143,ST MARY CRAY / STATION APPROACH,264.53593,409
26144,UPPER RICHMOND ROAD,37.58162,82
26145,UPPER RICHMOND ROAD,30.00963,84
26146,WEST HILL ROAD,92.73034,81
26147,WEST HILL ROAD,66.09991,84
26148,LYTTON GROVE,162.81362000000001,81
2615,BOWYER PLACE,533.61796,922
26150,BEAUMONT ROAD,116.2935,81
26151,WEST HILL / BEAUMONT ROAD,114.62635,247
26152,BIGS HILL WOOD,38.79849,81
26153,BIGS HILL WOOD,8.59663,82
26154,BULWER ROAD,139.16074,128
26155,BULWER ROAD,74.72046,133
26156,CLIFFORD ROAD,61.77865,133
26157,HADLEY ROAD,153.51398,129
26158,ST MARK'S CLOSE,23.74655,133
26159,ST MARK'S CLOSE,37.72605,132
2616,MEDLAR STREET,452.93097,358
26160,KING EDWARD ROAD,39.831559999999996,133
26161,KING EDWARD ROAD,63.33845,132
26163,HIGH BARNET STATION,175.72274000000002,134
26165,WILLOW DRIVE,33.23294,77
26166,WILLOW DRIVE,1.6523599999999996,78
26167,LEESIDE,228.43578,77
26168,LEESIDE,40.201859999999996,78
26169,KENERNE DRIVE,179.04891,77
26170,KENERNE DRIVE,4.290579999999999,78
26171,CONNAUGHT ROAD,1.8159299999999994,78
26172,MAYS LANE,234.29281,77
26173,CHESTERFIELD ROAD,345.63253,76
26174,CHESTERFIELD ROAD,0.0,78
26178,NEW CITY COLLEGE / ARDLEIGH GREEN,95.09871,76
26179,NEW CITY COLLEGE / ARDLEIGH GREEN,316.95719,76
2618,DULWICH WOOD PARK / COLLEGE ROAD,98.39157,173
26180,AYLOFFS WALK,14.00431,76
26181,AYLOFFS WALK,19.18294,76
26182,HAYNES ROAD,16.698449999999998,76
26183,HAYNES ROAD,16.362669999999998,76
26185,FARLEY ROAD,12.74082,181
26187,TALBOT ROAD,197.84544,158
26188,PLAISTOW STATION,1423.66983,338
2619,DULWICH WOOD PARK / COLLEGE ROAD,23.302899999999998,175
26190,CLAPHAM ROAD / STOCKWELL STATION,486.19886,239
26192,SOUTH WIMBLEDON STATION,591.7407,340
26196,CISSBURY RING / WESTERN ARM,33.32957,78
26197,PARTINGDALE LANE,79.83256999999999,77
26198,PARTINGDALE LANE,68.79375999999999,78
26199,FINCHLEY GOLF CLUB,71.53855,77
26200,FINCHLEY GOLF CLUB,70.67351,78
26202,FRITH LANE,81.17052,150
26203,GRESHAM ROAD / BRIXTON POLICE STATION,299.54036,356
26204,SOUTHWARK PARK ROAD / ST JAMES'S ROAD,52.83943,98
26205,SOUTHWARK PARK ROAD / ST JAMES'S ROAD,1045.42581,269
26206,ANCHOR STREET,393.01912,260
26207,ANCHOR STREET,313.06422,195
26208,LYNTON ROAD,127.4161,187
26212,ELEPHANT & CASTLE / LONDON ROAD,8503.56281,631
26218,HOOK LANE / ST LEONARDS CLOSE,509.33347000000003,85
26219,FOREST HILL STATION  / LONDON ROAD,1674.60518,332
2622,CLERKENWELL ROAD,284.40964,215
26220,THE RIDE,218.50868,162
26221,THE RIDE,140.23278,164
26226,WHITTON CORNER HEALTH & SOCIAL CARE CTR,297.64635,126
26230,GREEN LANES,699.92297,172
26231,BALFERN GROVE,52.11134,75
26232,BALFERN GROVE,33.8343,79
26234,STOKE NEWINGTON STATION,1396.98989,548
26238,FOREST ROAD / JUBILEE PARK,25.51778,180
26239,CUCKOO HALL LANE,375.26282,178
26241,WILLESDEN GREEN STATION,1146.80559,241
26242,QUEEN'S ROAD,429.27483,173
26244,WHITTON CORNER HEALTH & SOCIAL CARE CTR,13.51295,39
26250,GROVE PARK STATION,271.38326,339
26251,GROVE PARK STATION,1934.55969,335
26252,THE GREEN,21.23455,339
26253,THE GREEN,147.09853999999999,332
26254,DOWNHAM WAY / NORTHOVER,239.19821,339
26255,DOWNHAM WAY / SOUTHOVER,145.6925,179
26256,DOWNHAM WAY / SOUTHOVER,265.617,173
26257,HEADCORN ROAD,61.38635,178
26258,HEADCORN ROAD,166.44772,173
26259,VALESWOOD ROAD,90.24707,178
