config,seeds,n_seeds,borough,n_test,model,WMAPE,RMSE,MAE
pca_ai23_osm_sc,42,1,Hillingdon,706,IDW,0.9244,581.901,220.226
pca_ai23_osm_sc,42,1,Hillingdon,706,MLR,0.7127,487.072,169.807
pca_ai23_osm_sc,42,1,Hillingdon,706,RF,0.7608,557.122,181.265
pca_ai23_osm_sc,42,1,Hillingdon,706,XGBoost,0.7933,559.476,189.002
pca_ai23_osm_sc,42,1,Hillingdon,706,MLP,0.7227,496.377,172.189
pca_ai23_osm_sc,42,1,Hillingdon,706,GATv2,0.831,597.266,197.972
pca_ai23_osm_sc,42,1,Hounslow,651,HistAvg,1.054,427.703,263.162
pca_ai23_osm_sc,42,1,Hounslow,651,IDW,0.9094,460.46,227.07
pca_ai23_osm_sc,42,1,Hounslow,651,MLR,0.638,362.207,159.311
pca_ai23_osm_sc,42,1,Hounslow,651,RF,0.6309,361.576,157.525
pca_ai23_osm_sc,42,1,Hounslow,651,XGBoost,0.6323,359.173,157.876
pca_ai23_osm_sc,42,1,Hounslow,651,MLP,0.6145,336.457,153.432
pca_ai23_osm_sc,42,1,Hounslow,651,GATv2,0.6824,370.55,170.383
pca_ai23_osm_sc,42,1,Islington,349,HistAvg,0.7866,736.434,408.65
pca_ai23_osm_sc,42,1,Islington,349,IDW,0.808,759.193,419.753
pca_ai23_osm_sc,42,1,Islington,349,MLR,0.5875,619.443,305.22
pca_ai23_osm_sc,42,1,Islington,349,RF,0.5849,623.522,303.864
pca_ai23_osm_sc,42,1,Islington,349,XGBoost,0.5951,609.691,309.148
pca_ai23_osm_sc,42,1,Islington,349,MLP,0.5859,606.705,304.366
pca_ai23_osm_sc,42,1,Islington,349,GATv2,0.6577,663.772,341.699
pca_ai23_osm_sc,42,1,Kensington and Chelsea,260,HistAvg,0.7473,516.034,323.957
pca_ai23_osm_sc,42,1,Kensington and Chelsea,260,IDW,0.8407,572.156,364.475
pca_ai23_osm_sc,42,1,Kensington and Chelsea,260,MLR,0.5919,422.374,256.589
pca_ai23_osm_sc,42,1,Kensington and Chelsea,260,RF,0.5513,410.266,238.999
pca_ai23_osm_sc,42,1,Kensington and Chelsea,260,XGBoost,0.5666,418.057,245.618
pca_ai23_osm_sc,42,1,Kensington and Chelsea,260,MLP,0.5696,400.368,246.945
pca_ai23_osm_sc,42,1,Kensington and Chelsea,260,GATv2,0.6617,482.184,286.856
pca_ai23_osm_sc,42,1,Kingston upon Thames,391,HistAvg,1.2094,569.502,281.785
pca_ai23_osm_sc,42,1,Kingston upon Thames,391,IDW,0.8929,595.692,208.046
pca_ai23_osm_sc,42,1,Kingston upon Thames,391,MLR,0.7074,491.619,164.828
pca_ai23_osm_sc,42,1,Kingston upon Thames,391,RF,0.7074,514.84,164.815
pca_ai23_osm_sc,42,1,Kingston upon Thames,391,XGBoost,0.724,524.31,168.703
pca_ai23_osm_sc,42,1,Kingston upon Thames,391,MLP,0.6871,483.085,160.105
pca_ai23_osm_sc,42,1,Kingston upon Thames,391,GATv2,0.82,567.767,191.063
pca_ai23_osm_sc,42,1,Lambeth,577,HistAvg,0.8618,942.451,428.607
pca_ai23_osm_sc,42,1,Lambeth,577,IDW,0.8788,983.57,437.065
pca_ai23_osm_sc,42,1,Lambeth,577,MLR,0.6467,833.822,321.642
pca_ai23_osm_sc,42,1,Lambeth,577,RF,0.6287,831.502,312.719
pca_ai23_osm_sc,42,1,Lambeth,577,XGBoost,0.6245,811.528,310.622
pca_ai23_osm_sc,42,1,Lambeth,577,MLP,0.6102,805.826,303.503
pca_ai23_osm_sc,42,1,Lambeth,577,GATv2,0.6862,893.457,341.301
pca_ai23_osm_sc,42,1,Lewisham,609,HistAvg,0.9859,512.677,290.318
pca_ai23_osm_sc,42,1,Lewisham,609,IDW,0.8632,557.644,254.179
pca_ai23_osm_sc,42,1,Lewisham,609,MLR,0.594,392.69,174.914
pca_ai23_osm_sc,42,1,Lewisham,609,RF,0.6118,429.934,180.141
pca_ai23_osm_sc,42,1,Lewisham,609,XGBoost,0.6263,436.728,184.424
pca_ai23_osm_sc,42,1,Lewisham,609,MLP,0.5982,391.952,176.142
pca_ai23_osm_sc,42,1,Lewisham,609,GATv2,0.6914,470.766,203.586
pca_ai23_osm_sc,42,1,Merton,457,HistAvg,1.0347,493.948,268.128
pca_ai23_osm_sc,42,1,Merton,457,IDW,0.848,513.306,219.742
pca_ai23_osm_sc,42,1,Merton,457,MLR,0.6643,424.5,172.141
pca_ai23_osm_sc,42,1,Merton,457,RF,0.6521,438.019,168.99
pca_ai23_osm_sc,42,1,Merton,457,XGBoost,0.6702,432.993,173.665
pca_ai23_osm_sc,42,1,Merton,457,MLP,0.6555,426.749,169.86
pca_ai23_osm_sc,42,1,Merton,457,GATv2,0.7787,505.207,201.796
pca_ai23_osm_sc,42,1,Newham,465,HistAvg,0.8322,506.085,319.074
pca_ai23_osm_sc,42,1,Newham,465,IDW,0.8321,558.618,319.027
pca_ai23_osm_sc,42,1,Newham,465,MLR,0.5728,375.459,219.607
pca_ai23_osm_sc,42,1,Newham,465,RF,0.6058,418.164,232.268
pca_ai23_osm_sc,42,1,Newham,465,XGBoost,0.6191,419.878,237.373
pca_ai23_osm_sc,42,1,Newham,465,MLP,0.5794,379.1,222.141
pca_ai23_osm_sc,42,1,Newham,465,GATv2,0.701,492.371,268.766
pca_ai23_osm_sc,42,1,Redbridge,539,HistAvg,1.1018,465.014,271.086
pca_ai23_osm_sc,42,1,Redbridge,539,IDW,0.7995,445.101,196.706
pca_ai23_osm_sc,42,1,Redbridge,539,MLR,0.6795,362.104,167.17
pca_ai23_osm_sc,42,1,Redbridge,539,RF,0.6679,354.88,164.318
pca_ai23_osm_sc,42,1,Redbridge,539,XGBoost,0.6901,371.184,169.786
pca_ai23_osm_sc,42,1,Redbridge,539,MLP,0.6611,344.496,162.662
pca_ai23_osm_sc,42,1,Redbridge,539,GATv2,0.7205,377.663,177.276
pca_ai23_osm_sc,42,1,Richmond upon Thames,484,HistAvg,1.3166,353.755,244.414
pca_ai23_osm_sc,42,1,Richmond upon Thames,484,IDW,0.8875,355.727,164.751
pca_ai23_osm_sc,42,1,Richmond upon Thames,484,MLR,0.6473,270.747,120.155
pca_ai23_osm_sc,42,1,Richmond upon Thames,484,RF,0.6522,262.328,121.063
pca_ai23_osm_sc,42,1,Richmond upon Thames,484,XGBoost,0.6666,267.361,123.741
pca_ai23_osm_sc,42,1,Richmond upon Thames,484,MLP,0.6758,256.565,125.454
pca_ai23_osm_sc,42,1,Richmond upon Thames,484,GATv2,0.7156,295.808,132.837
pca_ai23_osm_sc,42,1,Southwark,583,HistAvg,0.8601,854.25,414.185
pca_ai23_osm_sc,42,1,Southwark,583,IDW,0.8104,854.973,390.233
pca_ai23_osm_sc,42,1,Southwark,583,MLR,0.5795,637.084,279.05
pca_ai23_osm_sc,42,1,Southwark,583,RF,0.6057,711.34,291.682
pca_ai23_osm_sc,42,1,Southwark,583,XGBoost,0.5739,657.528,276.359
pca_ai23_osm_sc,42,1,Southwark,583,MLP,0.5728,658.382,275.821
pca_ai23_osm_sc,42,1,Southwark,583,GATv2,0.7574,842.193,364.738
pca_ai23_osm_sc,42,1,Sutton,421,HistAvg,1.4868,309.593,241.96
pca_ai23_osm_sc,42,1,Sutton,421,IDW,0.8299,289.401,135.054
pca_ai23_osm_sc,42,1,Sutton,421,MLR,0.6509,227.408,105.921
pca_ai23_osm_sc,42,1,Sutton,421,RF,0.6693,245.175,108.917
pca_ai23_osm_sc,42,1,Sutton,421,XGBoost,0.6887,255.045,112.075
pca_ai23_osm_sc,42,1,Sutton,421,MLP,0.6372,218.901,103.701
pca_ai23_osm_sc,42,1,Sutton,421,GATv2,0.7758,275.996,126.253
pca_ai23_osm_sc,42,1,Tower Hamlets,381,HistAvg,0.9492,393.105,269.85
pca_ai23_osm_sc,42,1,Tower Hamlets,381,IDW,0.8218,407.615,233.622
pca_ai23_osm_sc,42,1,Tower Hamlets,381,MLR,0.5737,300.454,163.091
pca_ai23_osm_sc,42,1,Tower Hamlets,381,RF,0.5991,306.608,170.303
pca_ai23_osm_sc,42,1,Tower Hamlets,381,XGBoost,0.5883,309.804,167.257
pca_ai23_osm_sc,42,1,Tower Hamlets,381,MLP,0.5947,294.211,169.055
pca_ai23_osm_sc,42,1,Tower Hamlets,381,GATv2,0.6706,356.32,190.649
pca_ai23_osm_sc,42,1,Waltham Forest,492,HistAvg,0.8879,510.268,280.825
pca_ai23_osm_sc,42,1,Waltham Forest,492,IDW,0.8669,572.979,274.199
pca_ai23_osm_sc,42,1,Waltham Forest,492,MLR,0.7176,500.484,226.963
pca_ai23_osm_sc,42,1,Waltham Forest,492,RF,0.6424,465.114,203.179
pca_ai23_osm_sc,42,1,Waltham Forest,492,XGBoost,0.6936,484.911,219.39
pca_ai23_osm_sc,42,1,Waltham Forest,492,MLP,0.6939,476.14,219.489
pca_ai23_osm_sc,42,1,Waltham Forest,492,GATv2,0.7242,505.361,229.072
pca_ai23_osm_sc,42,1,Wandsworth,481,HistAvg,0.8146,681.466,346.179
pca_ai23_osm_sc,42,1,Wandsworth,481,IDW,0.7963,705.712,338.423
pca_ai23_osm_sc,42,1,Wandsworth,481,MLR,0.6368,571.629,270.644
pca_ai23_osm_sc,42,1,Wandsworth,481,RF,0.6371,584.321,270.769
pca_ai23_osm_sc,42,1,Wandsworth,481,XGBoost,0.6451,600.961,274.177
pca_ai23_osm_sc,42,1,Wandsworth,481,MLP,0.628,563.177,266.91
pca_ai23_osm_sc,42,1,Wandsworth,481,GATv2,0.7684,699.326,326.567
pca_ai23_osm_sc,42,1,Westminster,419,HistAvg,0.763,912.576,497.587
pca_ai23_osm_sc,42,1,Westminster,419,IDW,0.7677,896.337,500.659
pca_ai23_osm_sc,42,1,Westminster,419,MLR,0.585,707.927,381.486
pca_ai23_osm_sc,42,1,Westminster,419,RF,0.5672,728.702,369.873
pca_ai23_osm_sc,42,1,Westminster,419,XGBoost,0.5565,701.702,362.892
pca_ai23_osm_sc,42,1,Westminster,419,MLP,0.5514,686.297,359.562
pca_ai23_osm_sc,42,1,Westminster,419,GATv2,0.6219,783.307,405.545
tuned,42,1,Barking and Dagenham,364,HistAvg,0.893,570.009,262.968
tuned,42,1,Barking and Dagenham,364,MLP,0.6811,524.479,200.563
tuned,42,1,Barking and Dagenham,364,GATv2,0.7229,560.407,212.881
tuned,42,1,Barnet,993,HistAvg,1.2395,379.816,265.098
tuned,42,1,Barnet,993,MLP,0.6734,309.83,144.021
tuned,42,1,Barnet,993,GATv2,0.7159,322.361,153.1
tuned,42,1,Bexley,672,HistAvg,1.6969,388.739,256.754
tuned,42,1,Bexley,672,MLP,0.6839,304.498,103.475
tuned,42,1,Bexley,672,GATv2,0.7606,343.481,115.089
tuned,42,1,Brent,575,HistAvg,0.8181,541.496,311.062
tuned,42,1,Brent,575,MLP,0.6221,466.001,236.535
tuned,42,1,Brent,575,GATv2,0.6898,513.731,262.258
tuned,42,1,Bromley,1179,HistAvg,2.6075,309.255,265.171
tuned,42,1,Bromley,1179,MLP,0.6595,163.302,67.068
tuned,42,1,Bromley,1179,GATv2,0.7112,181.807,72.324
tuned,42,1,Camden,424,HistAvg,0.8666,609.429,349.975
tuned,42,1,Camden,424,MLP,0.5026,419.062,202.953
tuned,42,1,Camden,424,GATv2,0.658,510.298,265.717
tuned,42,1,City of London,101,HistAvg,0.798,914.764,520.033
tuned,42,1,City of London,101,MLP,0.5702,658.32,371.594
tuned,42,1,City of London,101,GATv2,0.7855,946.188,511.913
tuned,42,1,Croydon,1019,HistAvg,1.5477,343.611,254.841
tuned,42,1,Croydon,1019,MLP,0.6678,271.155,109.957
tuned,42,1,Croydon,1019,GATv2,0.7071,284.764,116.437
tuned,42,1,Ealing,683,HistAvg,0.9636,570.286,318.126
tuned,42,1,Ealing,683,MLP,0.6386,463.697,210.841
tuned,42,1,Ealing,683,GATv2,0.7648,569.512,252.515
tuned,42,1,Enfield,707,HistAvg,1.1452,433.336,276.391
tuned,42,1,Enfield,707,MLP,0.6669,359.644,160.957
tuned,42,1,Enfield,707,GATv2,0.7814,428.456,188.593
tuned,42,1,Greenwich,659,HistAvg,0.9994,596.257,285.229
tuned,42,1,Greenwich,659,MLP,0.6558,510.533,187.158
tuned,42,1,Greenwich,659,GATv2,0.7265,547.373,207.331
tuned,42,1,Hackney,442,HistAvg,0.8267,512.63,325.701
tuned,42,1,Hackney,442,MLP,0.4931,357.909,194.254
tuned,42,1,Hackney,442,GATv2,0.6877,479.758,270.956
tuned,42,1,Hammersmith and Fulham,276,HistAvg,0.7878,748.498,373.545
tuned,42,1,Hammersmith and Fulham,276,MLP,0.6872,646.16,325.807
tuned,42,1,Hammersmith and Fulham,276,GATv2,0.6958,690.919,329.884
tuned,42,1,Haringey,461,HistAvg,0.8402,761.461,380.81
tuned,42,1,Haringey,461,MLP,0.6346,619.24,287.619
tuned,42,1,Haringey,461,GATv2,0.6904,679.712,312.911
tuned,42,1,Harrow,432,HistAvg,1.0881,369.502,256.035
tuned,42,1,Harrow,432,MLP,0.6201,283.054,145.909
tuned,42,1,Harrow,432,GATv2,0.7511,359.967,176.747
tuned,42,1,Havering,691,HistAvg,1.6017,456.404,268.356
tuned,42,1,Havering,691,MLP,0.7073,348.011,118.504
tuned,42,1,Havering,691,GATv2,0.7754,365.952,129.914
tuned,42,1,Hillingdon,706,HistAvg,1.3003,592.939,309.8
tuned,42,1,Hillingdon,706,MLP,0.7296,499.557,173.832
tuned,42,1,Hillingdon,706,GATv2,0.8025,574.675,191.182
tuned,42,1,Hounslow,651,HistAvg,1.054,427.703,263.162
tuned,42,1,Hounslow,651,MLP,0.6162,337.407,153.85
tuned,42,1,Hounslow,651,GATv2,0.7326,399.646,182.925
tuned,42,1,Islington,349,HistAvg,0.7866,736.434,408.65
tuned,42,1,Islington,349,MLP,0.5869,607.002,304.891
tuned,42,1,Islington,349,GATv2,0.661,650.191,343.394
tuned,42,1,Kensington and Chelsea,260,HistAvg,0.7473,516.034,323.957
tuned,42,1,Kensington and Chelsea,260,MLP,0.5803,401.402,251.594
tuned,42,1,Kensington and Chelsea,260,GATv2,0.6059,435.332,262.677
tuned,42,1,Kingston upon Thames,391,HistAvg,1.2094,569.502,281.785
tuned,42,1,Kingston upon Thames,391,MLP,0.6924,480.688,161.329
tuned,42,1,Kingston upon Thames,391,GATv2,0.7507,513.918,174.916
tuned,42,1,Lambeth,577,HistAvg,0.8618,942.451,428.607
tuned,42,1,Lambeth,577,MLP,0.6087,801.273,302.77
tuned,42,1,Lambeth,577,GATv2,0.7645,942.394,380.242
tuned,42,1,Lewisham,609,HistAvg,0.9859,512.677,290.318
tuned,42,1,Lewisham,609,MLP,0.6006,399.495,176.85
tuned,42,1,Lewisham,609,GATv2,0.7202,499.063,212.07
tuned,42,1,Merton,457,HistAvg,1.0347,493.948,268.128
tuned,42,1,Merton,457,MLP,0.6558,419.699,169.943
tuned,42,1,Merton,457,GATv2,0.7333,486.158,190.01
tuned,42,1,Newham,465,HistAvg,0.8322,506.085,319.074
tuned,42,1,Newham,465,MLP,0.5755,384.329,220.637
tuned,42,1,Newham,465,GATv2,0.6411,444.952,245.788
tuned,42,1,Redbridge,539,HistAvg,1.1018,465.014,271.086
tuned,42,1,Redbridge,539,MLP,0.6657,344.272,163.785
tuned,42,1,Redbridge,539,GATv2,0.6956,354.888,171.144
tuned,42,1,Richmond upon Thames,484,HistAvg,1.3166,353.755,244.414
tuned,42,1,Richmond upon Thames,484,MLP,0.6868,257.891,127.504
tuned,42,1,Richmond upon Thames,484,GATv2,0.7338,290.939,136.224
tuned,42,1,Southwark,583,HistAvg,0.8601,854.25,414.185
tuned,42,1,Southwark,583,MLP,0.5819,671.016,280.205
tuned,42,1,Southwark,583,GATv2,0.6874,759.526,331.001
tuned,42,1,Sutton,421,HistAvg,1.4868,309.593,241.96
tuned,42,1,Sutton,421,MLP,0.6417,220.471,104.435
tuned,42,1,Sutton,421,GATv2,0.7624,268.388,124.069
tuned,42,1,Tower Hamlets,381,HistAvg,0.9492,393.105,269.85
tuned,42,1,Tower Hamlets,381,MLP,0.5862,297.25,166.658
tuned,42,1,Tower Hamlets,381,GATv2,0.7043,370.877,200.226
tuned,42,1,Waltham Forest,492,HistAvg,0.8879,510.268,280.825
tuned,42,1,Waltham Forest,492,MLP,0.6797,470.824,214.988
tuned,42,1,Waltham Forest,492,GATv2,0.7107,496.542,224.801
tuned,42,1,Wandsworth,481,HistAvg,0.8146,681.466,346.179
tuned,42,1,Wandsworth,481,MLP,0.6304,563.556,267.89
tuned,42,1,Wandsworth,481,GATv2,0.6822,615.546,289.945
tuned,42,1,Westminster,419,HistAvg,0.763,912.576,497.587
tuned,42,1,Westminster,419,MLP,0.5453,670.494,355.606
tuned,42,1,Westminster,419,GATv2,0.7046,870.962,459.485
tuned,42,1,Barking and Dagenham,364,MLR-tuned,0.7054,535.267,207.721
tuned,42,1,Barking and Dagenham,364,RF-tuned,0.6912,517.162,203.544
tuned,42,1,Barking and Dagenham,364,XGBoost-tuned,0.6769,506.091,199.334
tuned,42,1,Barnet,993,MLR-tuned,0.6926,347.257,148.126
tuned,42,1,Barnet,993,RF-tuned,0.6503,302.263,139.086
tuned,42,1,Barnet,993,XGBoost-tuned,0.6589,312.004,140.926
tuned,42,1,Bexley,672,MLR-tuned,0.6925,306.233,104.778
tuned,42,1,Bexley,672,RF-tuned,0.6864,317.621,103.852
tuned,42,1,Bexley,672,XGBoost-tuned,0.6884,321.435,104.167
tuned,42,1,Brent,575,MLR-tuned,0.631,476.287,239.918
tuned,42,1,Brent,575,RF-tuned,0.6321,474.099,240.337
tuned,42,1,Brent,575,XGBoost-tuned,0.6475,485.18,246.203
tuned,42,1,Bromley,1179,MLR-tuned,0.6632,169.043,67.449
tuned,42,1,Bromley,1179,RF-tuned,0.6509,177.691,66.195
tuned,42,1,Bromley,1179,XGBoost-tuned,0.656,178.587,66.708
tuned,42,1,Camden,424,MLR-tuned,0.5211,445.983,210.428
tuned,42,1,Camden,424,RF-tuned,0.5159,432.619,208.326
tuned,42,1,Camden,424,XGBoost-tuned,0.5331,438.407,215.284
tuned,42,1,City of London,101,MLR-tuned,0.5652,708.095,368.305
tuned,42,1,City of London,101,RF-tuned,0.5541,634.631,361.082
tuned,42,1,City of London,101,XGBoost-tuned,0.6149,759.905,400.719
tuned,42,1,Croydon,1019,MLR-tuned,0.6757,274.261,111.256
tuned,42,1,Croydon,1019,RF-tuned,0.6666,271.063,109.755
tuned,42,1,Croydon,1019,XGBoost-tuned,0.6705,276.72,110.403
tuned,42,1,Ealing,683,MLR-tuned,0.651,472.092,214.928
tuned,42,1,Ealing,683,RF-tuned,0.6541,486.808,215.966
tuned,42,1,Ealing,683,XGBoost-tuned,0.6605,485.35,218.062
tuned,42,1,Enfield,707,MLR-tuned,0.6777,364.222,163.555
tuned,42,1,Enfield,707,RF-tuned,0.6931,383.855,167.292
tuned,42,1,Enfield,707,XGBoost-tuned,0.7137,400.697,172.26
tuned,42,1,Greenwich,659,MLR-tuned,0.6643,515.732,189.584
tuned,42,1,Greenwich,659,RF-tuned,0.6363,516.975,181.607
tuned,42,1,Greenwich,659,XGBoost-tuned,0.6674,543.041,190.465
tuned,42,1,Hackney,442,MLR-tuned,0.4991,366.153,196.652
tuned,42,1,Hackney,442,RF-tuned,0.5202,374.281,204.961
tuned,42,1,Hackney,442,XGBoost-tuned,0.4971,358.592,195.833
tuned,42,1,Hammersmith and Fulham,276,MLR-tuned,0.696,659.611,329.977
tuned,42,1,Hammersmith and Fulham,276,RF-tuned,0.6791,666.59,321.973
tuned,42,1,Hammersmith and Fulham,276,XGBoost-tuned,0.6928,691.632,328.502
tuned,42,1,Haringey,461,MLR-tuned,0.6566,626.953,297.633
tuned,42,1,Haringey,461,RF-tuned,0.6466,663.893,293.07
tuned,42,1,Haringey,461,XGBoost-tuned,0.6825,700.173,309.364
tuned,42,1,Harrow,432,MLR-tuned,0.6334,296.304,149.048
tuned,42,1,Harrow,432,RF-tuned,0.6183,287.697,145.497
tuned,42,1,Harrow,432,XGBoost-tuned,0.6261,302.808,147.335
tuned,42,1,Havering,691,MLR-tuned,0.711,355.386,119.125
tuned,42,1,Havering,691,RF-tuned,0.7253,360.628,121.51
tuned,42,1,Havering,691,XGBoost-tuned,0.7934,352.218,132.935
tuned,42,1,Hillingdon,706,MLR-tuned,0.7125,486.965,169.76
tuned,42,1,Hillingdon,706,RF-tuned,0.7508,548.689,178.866
tuned,42,1,Hillingdon,706,XGBoost-tuned,0.7491,526.83,178.466
tuned,42,1,Hounslow,651,MLR-tuned,0.6383,361.648,159.384
tuned,42,1,Hounslow,651,RF-tuned,0.6323,349.351,157.887
tuned,42,1,Hounslow,651,XGBoost-tuned,0.6624,372.077,165.405
tuned,42,1,Islington,349,MLR-tuned,0.5885,621.734,305.718
tuned,42,1,Islington,349,RF-tuned,0.5803,603.165,301.47
tuned,42,1,Islington,349,XGBoost-tuned,0.5753,600.387,298.872
tuned,42,1,Kensington and Chelsea,260,MLR-tuned,0.5969,424.399,258.756
tuned,42,1,Kensington and Chelsea,260,RF-tuned,0.5509,406.273,238.828
tuned,42,1,Kensington and Chelsea,260,XGBoost-tuned,0.5685,414.399,246.474
tuned,42,1,Kingston upon Thames,391,MLR-tuned,0.7109,495.321,165.637
tuned,42,1,Kingston upon Thames,391,RF-tuned,0.6856,493.088,159.746
tuned,42,1,Kingston upon Thames,391,XGBoost-tuned,0.6944,495.06,161.799
tuned,42,1,Lambeth,577,MLR-tuned,0.6426,834.551,319.588
tuned,42,1,Lambeth,577,RF-tuned,0.616,803.032,306.369
tuned,42,1,Lambeth,577,XGBoost-tuned,0.6323,837.572,314.501
tuned,42,1,Lewisham,609,MLR-tuned,0.5985,401.489,176.222
tuned,42,1,Lewisham,609,RF-tuned,0.5939,410.029,174.892
tuned,42,1,Lewisham,609,XGBoost-tuned,0.6221,442.595,183.2
tuned,42,1,Merton,457,MLR-tuned,0.6652,423.155,172.378
tuned,42,1,Merton,457,RF-tuned,0.6542,427.165,169.516
tuned,42,1,Merton,457,XGBoost-tuned,0.6614,438.997,171.392
tuned,42,1,Newham,465,MLR-tuned,0.5698,375.943,218.444
tuned,42,1,Newham,465,RF-tuned,0.6057,409.99,232.207
tuned,42,1,Newham,465,XGBoost-tuned,0.6297,442.348,241.417
tuned,42,1,Redbridge,539,MLR-tuned,0.681,361.368,167.555
tuned,42,1,Redbridge,539,RF-tuned,0.6744,350.547,165.923
tuned,42,1,Redbridge,539,XGBoost-tuned,0.6902,380.28,169.818
tuned,42,1,Richmond upon Thames,484,MLR-tuned,0.6476,268.716,120.213
tuned,42,1,Richmond upon Thames,484,RF-tuned,0.6577,262.497,122.092
tuned,42,1,Richmond upon Thames,484,XGBoost-tuned,0.677,281.955,125.667
tuned,42,1,Southwark,583,MLR-tuned,0.5809,644.987,279.749
tuned,42,1,Southwark,583,RF-tuned,0.5812,669.001,279.857
tuned,42,1,Southwark,583,XGBoost-tuned,0.6019,707.301,289.848
tuned,42,1,Sutton,421,MLR-tuned,0.6472,227.372,105.323
tuned,42,1,Sutton,421,RF-tuned,0.6662,236.263,108.415
tuned,42,1,Sutton,421,XGBoost-tuned,0.6832,245.315,111.189
tuned,42,1,Tower Hamlets,381,MLR-tuned,0.5746,302.488,163.341
tuned,42,1,Tower Hamlets,381,RF-tuned,0.5942,304.982,168.926
tuned,42,1,Tower Hamlets,381,XGBoost-tuned,0.6127,324.275,174.19
tuned,42,1,Waltham Forest,492,MLR-tuned,0.717,501.068,226.794
tuned,42,1,Waltham Forest,492,RF-tuned,0.6621,464.088,209.418
tuned,42,1,Waltham Forest,492,XGBoost-tuned,0.6749,475.786,213.474
tuned,42,1,Wandsworth,481,MLR-tuned,0.6341,569.871,269.494
tuned,42,1,Wandsworth,481,RF-tuned,0.6288,568.796,267.252
tuned,42,1,Wandsworth,481,XGBoost-tuned,0.6503,604.043,276.388
tuned,42,1,Westminster,419,MLR-tuned,0.5821,706.393,379.608
tuned,42,1,Westminster,419,RF-tuned,0.5642,671.378,367.926
tuned,42,1,Westminster,419,XGBoost-tuned,0.5748,719.796,374.881
vc_ai23_osm,42,1,Barking and Dagenham,364,HistAvg,0.259,0.0951,0.0703
vc_ai23_osm,42,1,Barking and Dagenham,364,RF,0.2511,0.0952,0.0682
vc_ai23_osm,42,1,Barking and Dagenham,364,MLP,0.2535,0.0906,0.0688
vc_ai23_osm,42,1,Barking and Dagenham,364,GATv2,0.283,0.0975,0.0769
vc_ai23_osm,42,1,Barnet,993,HistAvg,0.3368,0.117,0.0888
vc_ai23_osm,42,1,Barnet,993,RF,0.3521,0.1227,0.0928
vc_ai23_osm,42,1,Barnet,993,MLP,0.3518,0.1201,0.0928
vc_ai23_osm,42,1,Barnet,993,GATv2,0.3448,0.1172,0.0909
vc_ai23_osm,42,1,Bexley,672,HistAvg,0.2333,0.0879,0.0654
vc_ai23_osm,42,1,Bexley,672,RF,0.2443,0.0918,0.0685
vc_ai23_osm,42,1,Bexley,672,MLP,0.2565,0.0943,0.0719
vc_ai23_osm,42,1,Bexley,672,GATv2,0.2475,0.0912,0.0694
vc_ai23_osm,42,1,Brent,575,HistAvg,0.2838,0.1236,0.0924
vc_ai23_osm,42,1,Brent,575,RF,0.2845,0.1293,0.0927
vc_ai23_osm,42,1,Brent,575,MLP,0.2799,0.1207,0.0912
vc_ai23_osm,42,1,Brent,575,GATv2,0.2915,0.1246,0.0949
vc_ai23_osm,42,1,Bromley,1179,HistAvg,0.3734,0.1133,0.0896
vc_ai23_osm,42,1,Bromley,1179,RF,0.3035,0.0907,0.0728
vc_ai23_osm,42,1,Bromley,1179,MLP,0.2979,0.0882,0.0715
vc_ai23_osm,42,1,Bromley,1179,GATv2,0.4606,0.1312,0.1106
vc_ai23_osm,42,1,Camden,424,HistAvg,0.2699,0.1074,0.0804
vc_ai23_osm,42,1,Camden,424,RF,0.2621,0.1032,0.0781
vc_ai23_osm,42,1,Camden,424,MLP,0.2714,0.107,0.0809
vc_ai23_osm,42,1,Camden,424,GATv2,0.3595,0.1425,0.1071
vc_ai23_osm,42,1,City of London,101,HistAvg,0.3704,0.1251,0.0966
vc_ai23_osm,42,1,City of London,101,RF,0.4266,0.1332,0.1112
vc_ai23_osm,42,1,City of London,101,MLP,0.3865,0.1258,0.1008
vc_ai23_osm,42,1,City of London,101,GATv2,0.5295,0.1628,0.1381
vc_ai23_osm,42,1,Croydon,1019,HistAvg,0.3332,0.1105,0.0891
vc_ai23_osm,42,1,Croydon,1019,RF,0.2591,0.0899,0.0693
vc_ai23_osm,42,1,Croydon,1019,MLP,0.2777,0.0928,0.0743
vc_ai23_osm,42,1,Croydon,1019,GATv2,0.2806,0.0932,0.0751
vc_ai23_osm,42,1,Ealing,683,HistAvg,0.3194,0.1334,0.1059
vc_ai23_osm,42,1,Ealing,683,RF,0.2855,0.1181,0.0947
vc_ai23_osm,42,1,Ealing,683,MLP,0.2999,0.1277,0.0994
vc_ai23_osm,42,1,Ealing,683,GATv2,0.3144,0.1318,0.1042
vc_ai23_osm,42,1,Enfield,707,HistAvg,0.3054,0.1086,0.0839
vc_ai23_osm,42,1,Enfield,707,RF,0.2839,0.1001,0.078
vc_ai23_osm,42,1,Enfield,707,MLP,0.281,0.1004,0.0772
vc_ai23_osm,42,1,Enfield,707,GATv2,0.2833,0.1019,0.0779
vc_ai23_osm,42,1,Greenwich,659,HistAvg,0.2824,0.108,0.0843
vc_ai23_osm,42,1,Greenwich,659,RF,0.2867,0.1105,0.0856
vc_ai23_osm,42,1,Greenwich,659,MLP,0.2815,0.1073,0.084
vc_ai23_osm,42,1,Greenwich,659,GATv2,0.2993,0.1135,0.0893
